Date,load,zone
1/16/18 20:00,2736,PACW
1/16/18 20:00,12308,PGE
1/16/18 20:00,2697,PGE-NEW
1/16/18 20:00,3406,PSEI
1/16/18 20:00,12141,SCE
1/16/18 20:00,2586,SDGE
1/16/18 20:00,65,VEA
1/16/18 21:00,2766,AZPS
1/16/18 21:00,25743,CA ISO
1/16/18 21:00,3788,NEVP
1/16/18 21:00,5147,PACE
1/16/18 21:00,2589,PACW
1/16/18 21:00,11696,PGE
1/16/18 21:00,2540,PGE-NEW
1/16/18 21:00,3195,PSEI
1/16/18 21:00,11574,SCE
1/16/18 21:00,2410,SDGE
1/16/18 21:00,63,VEA
1/16/18 22:00,2570,AZPS
1/16/18 22:00,23854,CA ISO
1/16/18 22:00,3610,NEVP
1/16/18 22:00,4845,PACE
1/16/18 22:00,2396,PACW
1/16/18 22:00,10894,PGE
1/16/18 22:00,2312,PGE-NEW
1/16/18 22:00,2897,PSEI
1/16/18 22:00,10728,SCE
1/16/18 22:00,2172,SDGE
1/16/18 22:00,60,VEA
1/16/18 23:00,2470,AZPS
1/16/18 23:00,22166,CA ISO
1/16/18 23:00,3435,NEVP
1/16/18 23:00,4688,PACE
1/16/18 23:00,2219,PACW
1/16/18 23:00,10105,PGE
1/16/18 23:00,2104,PGE-NEW
1/16/18 23:00,2635,PSEI
1/16/18 23:00,10034,SCE
1/16/18 23:00,1969,SDGE
1/16/18 23:00,58,VEA
1/17/18 0:00,2426,AZPS
1/17/18 0:00,20991,CA ISO
1/17/18 0:00,3316,NEVP
1/17/18 0:00,4607,PACE
1/17/18 0:00,2092,PACW
1/17/18 0:00,9564,PGE
1/17/18 0:00,1965,PGE-NEW
1/17/18 0:00,2472,PSEI
1/17/18 0:00,9525,SCE
1/17/18 0:00,1845,SDGE
1/17/18 0:00,57,VEA
1/17/18 1:00,2415,AZPS
1/17/18 1:00,20198,CA ISO
1/17/18 1:00,3256,NEVP
1/17/18 1:00,4563,PACE
1/17/18 1:00,2043,PACW
1/17/18 1:00,9186,PGE
1/17/18 1:00,1890,PGE-NEW
1/17/18 1:00,2390,PSEI
1/17/18 1:00,9195,SCE
1/17/18 1:00,1758,SDGE
1/17/18 1:00,59,VEA
1/17/18 2:00,2442,AZPS
1/17/18 2:00,19717,CA ISO
1/17/18 2:00,3229,NEVP
1/17/18 2:00,4568,PACE
1/17/18 2:00,2029,PACW
1/17/18 2:00,8973,PGE
1/17/18 2:00,1851,PGE-NEW
1/17/18 2:00,2361,PSEI
1/17/18 2:00,8976,SCE
1/17/18 2:00,1707,SDGE
1/17/18 2:00,61,VEA
1/17/18 3:00,2549,AZPS
1/17/18 3:00,19620,CA ISO
1/17/18 3:00,3245,NEVP
1/17/18 3:00,4645,PACE
1/17/18 3:00,2039,PACW
1/17/18 3:00,8932,PGE
1/17/18 3:00,1855,PGE-NEW
1/17/18 3:00,2390,PSEI
1/17/18 3:00,8930,SCE
1/17/18 3:00,1693,SDGE
1/17/18 3:00,65,VEA
1/17/18 4:00,2790,AZPS
1/17/18 4:00,20117,CA ISO
1/17/18 4:00,3314,NEVP
1/17/18 4:00,4854,PACE
1/17/18 4:00,2111,PACW
1/17/18 4:00,9167,PGE
1/17/18 4:00,1941,PGE-NEW
1/17/18 4:00,2530,PSEI
1/17/18 4:00,9131,SCE
1/17/18 4:00,1749,SDGE
1/17/18 4:00,70,VEA
1/17/18 5:00,3148,AZPS
1/17/18 5:00,21519,CA ISO
1/17/18 5:00,3485,NEVP
1/17/18 5:00,5222,PACE
1/17/18 5:00,2353,PACW
1/17/18 5:00,9774,PGE
1/17/18 5:00,2165,PGE-NEW
1/17/18 5:00,2822,PSEI
1/17/18 5:00,9761,SCE
1/17/18 5:00,1906,SDGE
1/17/18 5:00,78,VEA
1/17/18 6:00,3316,AZPS
1/17/18 6:00,23950,CA ISO
1/17/18 6:00,3734,NEVP
1/17/18 6:00,5585,PACE
1/17/18 6:00,2709,PACW
1/17/18 6:00,10821,PGE
1/17/18 6:00,2501,PGE-NEW
1/17/18 6:00,3209,PSEI
1/17/18 6:00,10850,SCE
1/17/18 6:00,2192,SDGE
1/17/18 6:00,87,VEA
1/17/18 7:00,3145,AZPS
1/17/18 7:00,25462,CA ISO
1/17/18 7:00,3756,NEVP
1/17/18 7:00,5616,PACE
1/17/18 7:00,2934,PACW
1/17/18 7:00,11732,PGE
1/17/18 7:00,2737,PGE-NEW
1/17/18 7:00,3468,PSEI
1/17/18 7:00,11324,SCE
1/17/18 7:00,2315,SDGE
1/17/18 7:00,91,VEA
1/17/18 8:00,2862,AZPS
1/17/18 8:00,25427,CA ISO
1/17/18 8:00,3715,NEVP
1/17/18 8:00,5462,PACE
1/17/18 8:00,2914,PACW
1/17/18 8:00,11809,PGE
1/17/18 8:00,2741,PGE-NEW
1/17/18 8:00,3474,PSEI
1/17/18 8:00,11273,SCE
1/17/18 8:00,2263,SDGE
1/17/18 8:00,82,VEA
1/17/18 9:00,2639,AZPS
1/17/18 9:00,25232,CA ISO
1/17/18 9:00,3678,NEVP
1/17/18 9:00,5368,PACE
1/17/18 9:00,2875,PACW
1/17/18 9:00,11821,PGE
1/17/18 9:00,2715,PGE-NEW
1/17/18 9:00,3400,PSEI
1/17/18 9:00,11173,SCE
1/17/18 9:00,2167,SDGE
1/17/18 9:00,71,VEA
1/17/18 10:00,2476,AZPS
1/17/18 10:00,25025,CA ISO
1/17/18 10:00,3606,NEVP
1/17/18 10:00,5267,PACE
1/17/18 10:00,2834,PACW
1/17/18 10:00,11711,PGE
1/17/18 10:00,2694,PGE-NEW
1/17/18 10:00,3356,PSEI
1/17/18 10:00,11137,SCE
1/17/18 10:00,2113,SDGE
1/17/18 10:00,64,VEA
1/17/18 11:00,2375,AZPS
1/17/18 11:00,24859,CA ISO
1/17/18 11:00,3559,NEVP
1/17/18 11:00,5177,PACE
1/17/18 11:00,2724,PACW
1/17/18 11:00,11530,PGE
1/17/18 11:00,2666,PGE-NEW
1/17/18 11:00,3305,PSEI
1/17/18 11:00,11182,SCE
1/17/18 11:00,2088,SDGE
1/17/18 11:00,59,VEA
1/17/18 12:00,2339,AZPS
1/17/18 12:00,24706,CA ISO
1/17/18 12:00,3532,NEVP
1/17/18 12:00,5160,PACE
1/17/18 12:00,2652,PACW
1/17/18 12:00,11337,PGE
1/17/18 12:00,2633,PGE-NEW
1/17/18 12:00,3268,PSEI
1/17/18 12:00,11163,SCE
1/17/18 12:00,2151,SDGE
1/17/18 12:00,55,VEA
1/17/18 13:00,2355,AZPS
1/17/18 13:00,24906,CA ISO
1/17/18 13:00,3521,NEVP
1/17/18 13:00,5124,PACE
1/17/18 13:00,2589,PACW
1/17/18 13:00,11409,PGE
1/17/18 13:00,2574,PGE-NEW
1/17/18 13:00,3244,PSEI
1/17/18 13:00,11253,SCE
1/17/18 13:00,2190,SDGE
1/17/18 13:00,54,VEA
1/17/18 14:00,2438,AZPS
1/17/18 14:00,25128,CA ISO
1/17/18 14:00,3529,NEVP
1/17/18 14:00,5134,PACE
1/17/18 14:00,2545,PACW
1/17/18 14:00,11404,PGE
1/17/18 14:00,2544,PGE-NEW
1/17/18 14:00,3253,PSEI
1/17/18 14:00,11445,SCE
1/17/18 14:00,2226,SDGE
1/17/18 14:00,53,VEA
1/17/18 15:00,2588,AZPS
1/17/18 15:00,25323,CA ISO
1/17/18 15:00,3539,NEVP
1/17/18 15:00,5243,PACE
1/17/18 15:00,2527,PACW
1/17/18 15:00,11252,PGE
1/17/18 15:00,2574,PGE-NEW
1/17/18 15:00,3320,PSEI
1/17/18 15:00,11674,SCE
1/17/18 15:00,2345,SDGE
1/17/18 15:00,52,VEA
1/17/18 16:00,2834,AZPS
1/17/18 16:00,26097,CA ISO
1/17/18 16:00,3660,NEVP
1/17/18 16:00,5516,PACE
1/17/18 16:00,2591,PACW
1/17/18 16:00,11672,PGE
1/17/18 16:00,2696,PGE-NEW
1/17/18 16:00,3469,PSEI
1/17/18 16:00,11900,SCE
1/17/18 16:00,2470,SDGE
1/17/18 16:00,55,VEA
1/17/18 17:00,3111,AZPS
1/17/18 17:00,28055,CA ISO
1/17/18 17:00,3958,NEVP
1/17/18 17:00,5710,PACE
1/17/18 17:00,2751,PACW
1/17/18 17:00,12658,PGE
1/17/18 17:00,2844,PGE-NEW
1/17/18 17:00,3609,PSEI
1/17/18 17:00,12610,SCE
1/17/18 17:00,2725,SDGE
1/17/18 17:00,62,VEA
1/17/18 18:00,3138,AZPS
1/17/18 18:00,28619,CA ISO
1/17/18 18:00,3996,NEVP
1/17/18 18:00,5674,PACE
1/17/18 18:00,2761,PACW
1/17/18 18:00,13004,PGE
1/17/18 18:00,2848,PGE-NEW
1/17/18 18:00,3582,PSEI
1/17/18 18:00,12772,SCE
1/17/18 18:00,2779,SDGE
1/17/18 18:00,64,VEA
1/17/18 19:00,3094,AZPS
1/17/18 19:00,28022,CA ISO
1/17/18 19:00,3963,NEVP
1/17/18 19:00,5592,PACE
1/17/18 19:00,2703,PACW
1/17/18 19:00,12762,PGE
1/17/18 19:00,2781,PGE-NEW
1/17/18 19:00,3485,PSEI
1/17/18 19:00,12496,SCE
1/17/18 19:00,2699,SDGE
1/17/18 19:00,65,VEA
1/17/18 20:00,2996,AZPS
1/17/18 20:00,27269,CA ISO
1/17/18 20:00,3898,NEVP
1/17/18 20:00,5383,PACE
1/17/18 20:00,2599,PACW
1/17/18 20:00,12379,PGE
1/17/18 20:00,2681,PGE-NEW
1/17/18 20:00,3348,PSEI
1/17/18 20:00,12250,SCE
1/17/18 20:00,2576,SDGE
1/17/18 20:00,64,VEA
1/17/18 21:00,2809,AZPS
1/17/18 21:00,25857,CA ISO
1/17/18 21:00,3749,NEVP
1/17/18 21:00,5123,PACE
1/17/18 21:00,2434,PACW
1/17/18 21:00,11758,PGE
1/17/18 21:00,2507,PGE-NEW
1/17/18 21:00,3120,PSEI
1/17/18 21:00,11634,SCE
1/17/18 21:00,2402,SDGE
1/17/18 21:00,63,VEA
1/17/18 22:00,2628,AZPS
1/17/18 22:00,24075,CA ISO
1/17/18 22:00,3567,NEVP
1/17/18 22:00,4868,PACE
1/17/18 22:00,2259,PACW
1/17/18 22:00,10999,PGE
1/17/18 22:00,2276,PGE-NEW
1/17/18 22:00,2819,PSEI
1/17/18 22:00,10852,SCE
1/17/18 22:00,2164,SDGE
1/17/18 22:00,60,VEA
1/17/18 23:00,2527,AZPS
1/17/18 23:00,22239,CA ISO
1/17/18 23:00,3397,NEVP
1/17/18 23:00,4690,PACE
1/17/18 23:00,2084,PACW
1/17/18 23:00,10190,PGE
1/17/18 23:00,2067,PGE-NEW
1/17/18 23:00,2557,PSEI
1/17/18 23:00,10031,SCE
1/17/18 23:00,1960,SDGE
1/17/18 23:00,58,VEA
1/18/18 0:00,2478,AZPS
1/18/18 0:00,21019,CA ISO
1/18/18 0:00,3282,NEVP
1/18/18 0:00,4586,PACE
1/18/18 0:00,1973,PACW
1/18/18 0:00,9625,PGE
1/18/18 0:00,1922,PGE-NEW
1/18/18 0:00,2386,PSEI
1/18/18 0:00,9491,SCE
1/18/18 0:00,1845,SDGE
1/18/18 0:00,58,VEA
1/18/18 1:00,2482,AZPS
1/18/18 1:00,20580,CA ISO
1/18/18 1:00,3211,NEVP
1/18/18 1:00,4545,PACE
1/18/18 1:00,1916,PACW
1/18/18 1:00,9563,PGE
1/18/18 1:00,1847,PGE-NEW
1/18/18 1:00,2306,PSEI
1/18/18 1:00,9164,SCE
1/18/18 1:00,1795,SDGE
1/18/18 1:00,58,VEA
1/18/18 2:00,2522,AZPS
1/18/18 2:00,20183,CA ISO
1/18/18 2:00,3176,NEVP
1/18/18 2:00,4550,PACE
1/18/18 2:00,1892,PACW
1/18/18 2:00,9389,PGE
1/18/18 2:00,1803,PGE-NEW
1/18/18 2:00,2289,PSEI
1/18/18 2:00,8987,SCE
1/18/18 2:00,1747,SDGE
1/18/18 2:00,60,VEA
1/18/18 3:00,2634,AZPS
1/18/18 3:00,20057,CA ISO
1/18/18 3:00,3184,NEVP
1/18/18 3:00,4614,PACE
1/18/18 3:00,1896,PACW
1/18/18 3:00,9332,PGE
1/18/18 3:00,1810,PGE-NEW
1/18/18 3:00,2332,PSEI
1/18/18 3:00,8939,SCE
1/18/18 3:00,1724,SDGE
1/18/18 3:00,62,VEA
1/18/18 4:00,2890,AZPS
1/18/18 4:00,20586,CA ISO
1/18/18 4:00,3255,NEVP
1/18/18 4:00,4802,PACE
1/18/18 4:00,1971,PACW
1/18/18 4:00,9554,PGE
1/18/18 4:00,1895,PGE-NEW
1/18/18 4:00,2493,PSEI
1/18/18 4:00,9192,SCE
1/18/18 4:00,1773,SDGE
1/18/18 4:00,67,VEA
1/18/18 5:00,3263,AZPS
1/18/18 5:00,21957,CA ISO
1/18/18 5:00,3427,NEVP
1/18/18 5:00,5188,PACE
1/18/18 5:00,2184,PACW
1/18/18 5:00,10139,PGE
1/18/18 5:00,2123,PGE-NEW
1/18/18 5:00,2827,PSEI
1/18/18 5:00,9840,SCE
1/18/18 5:00,1903,SDGE
1/18/18 5:00,75,VEA
1/18/18 6:00,3440,AZPS
1/18/18 6:00,23919,CA ISO
1/18/18 6:00,3668,NEVP
1/18/18 6:00,5552,PACE
1/18/18 6:00,2543,PACW
1/18/18 6:00,10824,PGE
1/18/18 6:00,2459,PGE-NEW
1/18/18 6:00,3238,PSEI
1/18/18 6:00,10828,SCE
1/18/18 6:00,2184,SDGE
1/18/18 6:00,83,VEA
1/18/18 7:00,3261,AZPS
1/18/18 7:00,25374,CA ISO
1/18/18 7:00,3692,NEVP
1/18/18 7:00,5580,PACE
1/18/18 7:00,2779,PACW
1/18/18 7:00,11759,PGE
1/18/18 7:00,2705,PGE-NEW
1/18/18 7:00,3514,PSEI
1/18/18 7:00,11233,SCE
1/18/18 7:00,2296,SDGE
1/18/18 7:00,86,VEA
1/18/18 8:00,2955,AZPS
1/18/18 8:00,25290,CA ISO
1/18/18 8:00,3664,NEVP
1/18/18 8:00,5473,PACE
1/18/18 8:00,2784,PACW
1/18/18 8:00,11770,PGE
1/18/18 8:00,2720,PGE-NEW
1/18/18 8:00,3516,PSEI
1/18/18 8:00,11201,SCE
1/18/18 8:00,2241,SDGE
1/18/18 8:00,78,VEA
1/18/18 9:00,2707,AZPS
1/18/18 9:00,25309,CA ISO
1/18/18 9:00,3613,NEVP
1/18/18 9:00,5381,PACE
1/18/18 9:00,2793,PACW
1/18/18 9:00,11919,PGE
1/18/18 9:00,2713,PGE-NEW
1/18/18 9:00,3445,PSEI
1/18/18 9:00,11128,SCE
1/18/18 9:00,2192,SDGE
1/18/18 9:00,70,VEA
1/18/18 10:00,2532,AZPS
1/18/18 10:00,25334,CA ISO
1/18/18 10:00,3588,NEVP
1/18/18 10:00,5294,PACE
1/18/18 10:00,2785,PACW
1/18/18 10:00,12062,PGE
1/18/18 10:00,2701,PGE-NEW
1/18/18 10:00,3377,PSEI
1/18/18 10:00,11074,SCE
1/18/18 10:00,2135,SDGE
1/18/18 10:00,63,VEA
1/18/18 11:00,2418,AZPS
1/18/18 11:00,24930,CA ISO
1/18/18 11:00,3573,NEVP
1/18/18 11:00,5211,PACE
1/18/18 11:00,2739,PACW
1/18/18 11:00,11768,PGE
1/18/18 11:00,2715,PGE-NEW
1/18/18 11:00,3316,PSEI
1/18/18 11:00,11011,SCE
1/18/18 11:00,2093,SDGE
1/18/18 11:00,58,VEA
1/18/18 12:00,2381,AZPS
1/18/18 12:00,24779,CA ISO
1/18/18 12:00,3564,NEVP
1/18/18 12:00,5167,PACE
1/18/18 12:00,2729,PACW
1/18/18 12:00,11566,PGE
1/18/18 12:00,2713,PGE-NEW
1/18/18 12:00,3324,PSEI
1/18/18 12:00,11040,SCE
1/18/18 12:00,2118,SDGE
1/18/18 12:00,55,VEA
1/18/18 13:00,2409,AZPS
1/18/18 13:00,25135,CA ISO
1/18/18 13:00,3559,NEVP
1/18/18 13:00,5144,PACE
1/18/18 13:00,2718,PACW
1/18/18 13:00,11642,PGE
1/18/18 13:00,2710,PGE-NEW
1/18/18 13:00,3325,PSEI
1/18/18 13:00,11261,SCE
1/18/18 13:00,2179,SDGE
1/18/18 13:00,53,VEA
1/18/18 14:00,2491,AZPS
1/18/18 14:00,25157,CA ISO
1/18/18 14:00,3554,NEVP
1/18/18 14:00,5166,PACE
1/18/18 14:00,2704,PACW
1/18/18 14:00,11423,PGE
1/18/18 14:00,2721,PGE-NEW
1/18/18 14:00,3325,PSEI
1/18/18 14:00,11432,SCE
1/18/18 14:00,2251,SDGE
1/18/18 14:00,51,VEA
1/18/18 15:00,2631,AZPS
1/18/18 15:00,25378,CA ISO
1/18/18 15:00,3565,NEVP
1/18/18 15:00,5249,PACE
1/18/18 15:00,2705,PACW
1/18/18 15:00,11433,PGE
1/18/18 15:00,2743,PGE-NEW
1/18/18 15:00,3379,PSEI
1/18/18 15:00,11574,SCE
1/18/18 15:00,2320,SDGE
1/18/18 15:00,51,VEA
1/18/18 16:00,2845,AZPS
1/18/18 16:00,26062,CA ISO
1/18/18 16:00,3699,NEVP
1/18/18 16:00,5487,PACE
1/18/18 16:00,2791,PACW
1/18/18 16:00,11810,PGE
1/18/18 16:00,2809,PGE-NEW
1/18/18 16:00,3563,PSEI
1/18/18 16:00,11780,SCE
1/18/18 16:00,2420,SDGE
1/18/18 16:00,52,VEA
1/18/18 17:00,3119,AZPS
1/18/18 17:00,27986,CA ISO
1/18/18 17:00,3998,NEVP
1/18/18 17:00,5631,PACE
1/18/18 17:00,2958,PACW
1/18/18 17:00,12672,PGE
1/18/18 17:00,2970,PGE-NEW
1/18/18 17:00,3770,PSEI
1/18/18 17:00,12571,SCE
1/18/18 17:00,2684,SDGE
1/18/18 17:00,59,VEA
1/18/18 18:00,3153,AZPS
1/18/18 18:00,28515,CA ISO
1/18/18 18:00,4042,NEVP
1/18/18 18:00,5556,PACE
1/18/18 18:00,2993,PACW
1/18/18 18:00,12937,PGE
1/18/18 18:00,2995,PGE-NEW
1/18/18 18:00,3791,PSEI
1/18/18 18:00,12767,SCE
1/18/18 18:00,2751,SDGE
1/18/18 18:00,60,VEA
1/18/18 19:00,3120,AZPS
1/18/18 19:00,27963,CA ISO
1/18/18 19:00,3999,NEVP
1/18/18 19:00,5452,PACE
1/18/18 19:00,2932,PACW
1/18/18 19:00,12716,PGE
1/18/18 19:00,2934,PGE-NEW
1/18/18 19:00,3722,PSEI
1/18/18 19:00,12516,SCE
1/18/18 19:00,2671,SDGE
1/18/18 19:00,60,VEA
1/18/18 20:00,3023,AZPS
1/18/18 20:00,27144,CA ISO
1/18/18 20:00,3930,NEVP
1/18/18 20:00,5269,PACE
1/18/18 20:00,2863,PACW
1/18/18 20:00,12328,PGE
1/18/18 20:00,2836,PGE-NEW
1/18/18 20:00,3609,PSEI
1/18/18 20:00,12195,SCE
1/18/18 20:00,2562,SDGE
1/18/18 20:00,59,VEA
1/18/18 21:00,2837,AZPS
1/18/18 21:00,25793,CA ISO
1/18/18 21:00,3777,NEVP
1/18/18 21:00,5003,PACE
1/18/18 21:00,2713,PACW
1/18/18 21:00,11741,PGE
1/18/18 21:00,2661,PGE-NEW
1/18/18 21:00,3389,PSEI
1/18/18 21:00,11601,SCE
1/18/18 21:00,2394,SDGE
1/18/18 21:00,57,VEA
1/18/18 22:00,2632,AZPS
1/18/18 22:00,24057,CA ISO
1/18/18 22:00,3598,NEVP
1/18/18 22:00,4728,PACE
1/18/18 22:00,2486,PACW
1/18/18 22:00,10974,PGE
1/18/18 22:00,2426,PGE-NEW
1/18/18 22:00,3082,PSEI
1/18/18 22:00,10853,SCE
1/18/18 22:00,2176,SDGE
1/18/18 22:00,54,VEA
1/18/18 23:00,2527,AZPS
1/18/18 23:00,22371,CA ISO
1/18/18 23:00,3429,NEVP
1/18/18 23:00,4533,PACE
1/18/18 23:00,2302,PACW
1/18/18 23:00,10190,PGE
1/18/18 23:00,2220,PGE-NEW
1/18/18 23:00,2816,PSEI
1/18/18 23:00,10158,SCE
1/18/18 23:00,1972,SDGE
1/18/18 23:00,51,VEA
1/19/18 0:00,2485,AZPS
1/19/18 0:00,21274,CA ISO
1/19/18 0:00,3316,NEVP
1/19/18 0:00,4440,PACE
1/19/18 0:00,2209,PACW
1/19/18 0:00,9779,PGE
1/19/18 0:00,2071,PGE-NEW
1/19/18 0:00,2652,PSEI
1/19/18 0:00,9571,SCE
1/19/18 0:00,1874,SDGE
1/19/18 0:00,50,VEA
1/19/18 1:00,2462,AZPS
1/19/18 1:00,20747,CA ISO
1/19/18 1:00,3252,NEVP
1/19/18 1:00,4389,PACE
1/19/18 1:00,2182,PACW
1/19/18 1:00,9626,PGE
1/19/18 1:00,1998,PGE-NEW
1/19/18 1:00,2578,PSEI
1/19/18 1:00,9256,SCE
1/19/18 1:00,1815,SDGE
1/19/18 1:00,50,VEA
1/19/18 2:00,2490,AZPS
1/19/18 2:00,20249,CA ISO
1/19/18 2:00,3229,NEVP
1/19/18 2:00,4394,PACE
1/19/18 2:00,2168,PACW
1/19/18 2:00,9418,PGE
1/19/18 2:00,1966,PGE-NEW
1/19/18 2:00,2562,PSEI
1/19/18 2:00,9019,SCE
1/19/18 2:00,1761,SDGE
1/19/18 2:00,51,VEA
1/19/18 3:00,2610,AZPS
1/19/18 3:00,20145,CA ISO
1/19/18 3:00,3241,NEVP
1/19/18 3:00,4475,PACE
1/19/18 3:00,2190,PACW
1/19/18 3:00,9398,PGE
1/19/18 3:00,1983,PGE-NEW
1/19/18 3:00,2607,PSEI
1/19/18 3:00,8942,SCE
1/19/18 3:00,1753,SDGE
1/19/18 3:00,52,VEA
1/19/18 4:00,2844,AZPS
1/19/18 4:00,20627,CA ISO
1/19/18 4:00,3308,NEVP
1/19/18 4:00,4654,PACE
1/19/18 4:00,2279,PACW
1/19/18 4:00,9622,PGE
1/19/18 4:00,2070,PGE-NEW
1/19/18 4:00,2758,PSEI
1/19/18 4:00,9153,SCE
1/19/18 4:00,1797,SDGE
1/19/18 4:00,55,VEA
1/19/18 5:00,3215,AZPS
1/19/18 5:00,21726,CA ISO
1/19/18 5:00,3477,NEVP
1/19/18 5:00,5009,PACE
1/19/18 5:00,2523,PACW
1/19/18 5:00,9946,PGE
1/19/18 5:00,2291,PGE-NEW
1/19/18 5:00,3060,PSEI
1/19/18 5:00,9807,SCE
1/19/18 5:00,1913,SDGE
1/19/18 5:00,60,VEA
1/19/18 6:00,3382,AZPS
1/19/18 6:00,23882,CA ISO
1/19/18 6:00,3704,NEVP
1/19/18 6:00,5351,PACE
1/19/18 6:00,2886,PACW
1/19/18 6:00,10872,PGE
1/19/18 6:00,2632,PGE-NEW
1/19/18 6:00,3454,PSEI
1/19/18 6:00,10773,SCE
1/19/18 6:00,2171,SDGE
1/19/18 6:00,66,VEA
1/19/18 7:00,3214,AZPS
1/19/18 7:00,25376,CA ISO
1/19/18 7:00,3742,NEVP
1/19/18 7:00,5437,PACE
1/19/18 7:00,3151,PACW
1/19/18 7:00,11813,PGE
1/19/18 7:00,2868,PGE-NEW
1/19/18 7:00,3723,PSEI
1/19/18 7:00,11199,SCE
1/19/18 7:00,2298,SDGE
1/19/18 7:00,66,VEA
1/19/18 8:00,2904,AZPS
1/19/18 8:00,25667,CA ISO
1/19/18 8:00,3723,NEVP
1/19/18 8:00,5439,PACE
1/19/18 8:00,3103,PACW
1/19/18 8:00,12051,PGE
1/19/18 8:00,2863,PGE-NEW
1/19/18 8:00,3709,PSEI
1/19/18 8:00,11251,SCE
1/19/18 8:00,2303,SDGE
1/19/18 8:00,62,VEA
1/19/18 9:00,2661,AZPS
1/19/18 9:00,25470,CA ISO
1/19/18 9:00,3706,NEVP
1/19/18 9:00,5453,PACE
1/19/18 9:00,2987,PACW
1/19/18 9:00,11892,PGE
1/19/18 9:00,2840,PGE-NEW
1/19/18 9:00,3628,PSEI
1/19/18 9:00,11233,SCE
1/19/18 9:00,2286,SDGE
1/19/18 9:00,59,VEA
1/19/18 10:00,2497,AZPS
1/19/18 10:00,24994,CA ISO
1/19/18 10:00,3678,NEVP
1/19/18 10:00,5424,PACE
1/19/18 10:00,2903,PACW
1/19/18 10:00,11494,PGE
1/19/18 10:00,2834,PGE-NEW
1/19/18 10:00,3557,PSEI
1/19/18 10:00,11167,SCE
1/19/18 10:00,2277,SDGE
1/19/18 10:00,56,VEA
1/19/18 11:00,2385,AZPS
1/19/18 11:00,24589,CA ISO
1/19/18 11:00,3641,NEVP
1/19/18 11:00,5375,PACE
1/19/18 11:00,2806,PACW
1/19/18 11:00,11171,PGE
1/19/18 11:00,2777,PGE-NEW
1/19/18 11:00,3502,PSEI
1/19/18 11:00,11149,SCE
1/19/18 11:00,2215,SDGE
1/19/18 11:00,54,VEA
1/19/18 12:00,2348,AZPS
1/19/18 12:00,24547,CA ISO
1/19/18 12:00,3621,NEVP
1/19/18 12:00,5351,PACE
1/19/18 12:00,2726,PACW
1/19/18 12:00,11203,PGE
1/19/18 12:00,2724,PGE-NEW
1/19/18 12:00,3485,PSEI
1/19/18 12:00,11195,SCE
1/19/18 12:00,2096,SDGE
1/19/18 12:00,53,VEA
1/19/18 13:00,2365,AZPS
1/19/18 13:00,25121,CA ISO
1/19/18 13:00,3622,NEVP
1/19/18 13:00,5340,PACE
1/19/18 13:00,2668,PACW
1/19/18 13:00,11613,PGE
1/19/18 13:00,2689,PGE-NEW
1/19/18 13:00,3472,PSEI
1/19/18 13:00,11301,SCE
1/19/18 13:00,2155,SDGE
1/19/18 13:00,52,VEA
1/19/18 14:00,2444,AZPS
1/19/18 14:00,24784,CA ISO
1/19/18 14:00,3646,NEVP
1/19/18 14:00,5341,PACE
1/19/18 14:00,2650,PACW
1/19/18 14:00,11191,PGE
1/19/18 14:00,2678,PGE-NEW
1/19/18 14:00,3468,PSEI
1/19/18 14:00,11296,SCE
1/19/18 14:00,2245,SDGE
1/19/18 14:00,52,VEA
1/19/18 15:00,2587,AZPS
1/19/18 15:00,24748,CA ISO
1/19/18 15:00,3670,NEVP
1/19/18 15:00,5436,PACE
1/19/18 15:00,2610,PACW
1/19/18 15:00,11036,PGE
1/19/18 15:00,2660,PGE-NEW
1/19/18 15:00,3492,PSEI
1/19/18 15:00,11319,SCE
1/19/18 15:00,2340,SDGE
1/19/18 15:00,53,VEA
1/19/18 16:00,2791,AZPS
1/19/18 16:00,25338,CA ISO
1/19/18 16:00,3777,NEVP
1/19/18 16:00,5622,PACE
1/19/18 16:00,2693,PACW
1/19/18 16:00,11297,PGE
1/19/18 16:00,2708,PGE-NEW
1/19/18 16:00,3599,PSEI
1/19/18 16:00,11553,SCE
1/19/18 16:00,2432,SDGE
1/19/18 16:00,56,VEA
1/19/18 17:00,3007,AZPS
1/19/18 17:00,27349,CA ISO
1/19/18 17:00,4036,NEVP
1/19/18 17:00,5650,PACE
1/19/18 17:00,2887,PACW
1/19/18 17:00,12279,PGE
1/19/18 17:00,2883,PGE-NEW
1/19/18 17:00,3763,PSEI
1/19/18 17:00,12346,SCE
1/19/18 17:00,2663,SDGE
1/19/18 17:00,61,VEA
1/19/18 18:00,3002,AZPS
1/19/18 18:00,28007,CA ISO
1/19/18 18:00,4045,NEVP
1/19/18 18:00,5565,PACE
1/19/18 18:00,2891,PACW
1/19/18 18:00,12765,PGE
1/19/18 18:00,2899,PGE-NEW
1/19/18 18:00,3709,PSEI
1/19/18 18:00,12481,SCE
1/19/18 18:00,2700,SDGE
1/19/18 18:00,61,VEA
1/19/18 19:00,2977,AZPS
1/19/18 19:00,27495,CA ISO
1/19/18 19:00,3991,NEVP
1/19/18 19:00,5460,PACE
1/19/18 19:00,2825,PACW
1/19/18 19:00,12612,PGE
1/19/18 19:00,2806,PGE-NEW
1/19/18 19:00,3573,PSEI
