Date,load,zone
1/1/2018 5:00:00 AM,83.00,VEA
1/1/2018 6:00:00 AM,2995.00,AZPS
1/1/2018 6:00:00 AM,20619.00,CA ISO
1/1/2018 6:00:00 AM,3503.00,NEVP
1/1/2018 6:00:00 AM,4926.00,PACE
1/1/2018 6:00:00 AM,2417.00,PACW
1/1/2018 6:00:00 AM,9600.00,PGE
1/1/2018 6:00:00 AM,2381.00,PGE-NEW
1/1/2018 6:00:00 AM,3316.00,PSEI
1/1/2018 6:00:00 AM,8986.00,SCE
1/1/2018 6:00:00 AM,1945.00,SDGE
1/1/2018 6:00:00 AM,88.00,VEA
1/1/2018 7:00:00 AM,2938.00,AZPS
1/1/2018 7:00:00 AM,20661.00,CA ISO
1/1/2018 7:00:00 AM,3438.00,NEVP
1/1/2018 7:00:00 AM,4974.00,PACE
1/1/2018 7:00:00 AM,2534.00,PACW
1/1/2018 7:00:00 AM,9812.00,PGE
1/1/2018 7:00:00 AM,2488.00,PGE-NEW
1/1/2018 7:00:00 AM,3456.00,PSEI
1/1/2018 7:00:00 AM,8843.00,SCE
1/1/2018 7:00:00 AM,1916.00,SDGE
1/1/2018 7:00:00 AM,90.00,VEA
1/1/2018 8:00:00 AM,2758.00,AZPS
1/1/2018 8:00:00 AM,20587.00,CA ISO
1/1/2018 8:00:00 AM,3417.00,NEVP
1/1/2018 8:00:00 AM,5011.00,PACE
1/1/2018 8:00:00 AM,2635.00,PACW
1/1/2018 8:00:00 AM,9808.00,PGE
1/1/2018 8:00:00 AM,2582.00,PGE-NEW
1/1/2018 8:00:00 AM,3579.00,PSEI
1/1/2018 8:00:00 AM,8804.00,SCE
1/1/2018 8:00:00 AM,1889.00,SDGE
1/1/2018 8:00:00 AM,86.00,VEA
1/1/2018 9:00:00 AM,2571.00,AZPS
1/1/2018 9:00:00 AM,20317.00,CA ISO
1/1/2018 9:00:00 AM,3415.00,NEVP
1/1/2018 9:00:00 AM,5018.00,PACE
1/1/2018 9:00:00 AM,2721.00,PACW
1/1/2018 9:00:00 AM,9683.00,PGE
1/1/2018 9:00:00 AM,2655.00,PGE-NEW
1/1/2018 9:00:00 AM,3698.00,PSEI
1/1/2018 9:00:00 AM,8720.00,SCE
1/1/2018 9:00:00 AM,1835.00,SDGE
1/1/2018 9:00:00 AM,79.00,VEA
1/1/2018 10:00:00 AM,2414.00,AZPS
1/1/2018 10:00:00 AM,20111.00,CA ISO
1/1/2018 10:00:00 AM,3411.00,NEVP
1/1/2018 10:00:00 AM,4994.00,PACE
1/1/2018 10:00:00 AM,2761.00,PACW
1/1/2018 10:00:00 AM,9524.00,PGE
1/1/2018 10:00:00 AM,2688.00,PGE-NEW
1/1/2018 10:00:00 AM,3769.00,PSEI
1/1/2018 10:00:00 AM,8662.00,SCE
1/1/2018 10:00:00 AM,1854.00,SDGE
1/1/2018 10:00:00 AM,71.00,VEA
1/1/2018 11:00:00 AM,2298.00,AZPS
1/1/2018 11:00:00 AM,20194.00,CA ISO
1/1/2018 11:00:00 AM,3401.00,NEVP
1/1/2018 11:00:00 AM,4959.00,PACE
1/1/2018 11:00:00 AM,2739.00,PACW
1/1/2018 11:00:00 AM,9591.00,PGE
1/1/2018 11:00:00 AM,2671.00,PGE-NEW
1/1/2018 11:00:00 AM,3759.00,PSEI
1/1/2018 11:00:00 AM,8698.00,SCE
1/1/2018 11:00:00 AM,1841.00,SDGE
1/1/2018 11:00:00 AM,64.00,VEA
1/1/2018 12:00:00 PM,2234.00,AZPS
1/1/2018 12:00:00 PM,20222.00,CA ISO
1/1/2018 12:00:00 PM,3371.00,NEVP
1/1/2018 12:00:00 PM,4903.00,PACE
1/1/2018 12:00:00 PM,2666.00,PACW
1/1/2018 12:00:00 PM,9496.00,PGE
1/1/2018 12:00:00 PM,2625.00,PGE-NEW
1/1/2018 12:00:00 PM,3684.00,PSEI
1/1/2018 12:00:00 PM,8801.00,SCE
1/1/2018 12:00:00 PM,1866.00,SDGE
1/1/2018 12:00:00 PM,59.00,VEA
1/1/2018 1:00:00 PM,2235.00,AZPS
1/1/2018 1:00:00 PM,20476.00,CA ISO
1/1/2018 1:00:00 PM,3355.00,NEVP
1/1/2018 1:00:00 PM,4850.00,PACE
1/1/2018 1:00:00 PM,2595.00,PACW
1/1/2018 1:00:00 PM,9533.00,PGE
1/1/2018 1:00:00 PM,2569.00,PGE-NEW
1/1/2018 1:00:00 PM,3578.00,PSEI
1/1/2018 1:00:00 PM,8964.00,SCE
1/1/2018 1:00:00 PM,1924.00,SDGE
1/1/2018 1:00:00 PM,55.00,VEA
1/1/2018 2:00:00 PM,2303.00,AZPS
1/1/2018 2:00:00 PM,20804.00,CA ISO
1/1/2018 2:00:00 PM,3355.00,NEVP
1/1/2018 2:00:00 PM,4853.00,PACE
1/1/2018 2:00:00 PM,2574.00,PACW
1/1/2018 2:00:00 PM,9629.00,PGE
1/1/2018 2:00:00 PM,2546.00,PGE-NEW
1/1/2018 2:00:00 PM,3506.00,PSEI
1/1/2018 2:00:00 PM,9110.00,SCE
1/1/2018 2:00:00 PM,2014.00,SDGE
1/1/2018 2:00:00 PM,51.00,VEA
1/1/2018 3:00:00 PM,2471.00,AZPS
1/1/2018 3:00:00 PM,21193.00,CA ISO
1/1/2018 3:00:00 PM,3415.00,NEVP
1/1/2018 3:00:00 PM,5002.00,PACE
1/1/2018 3:00:00 PM,2593.00,PACW
1/1/2018 3:00:00 PM,9626.00,PGE
1/1/2018 3:00:00 PM,2594.00,PGE-NEW
1/1/2018 3:00:00 PM,3530.00,PSEI
1/1/2018 3:00:00 PM,9385.00,SCE
1/1/2018 3:00:00 PM,2132.00,SDGE
1/1/2018 3:00:00 PM,50.00,VEA
1/1/2018 4:00:00 PM,2762.00,AZPS
1/1/2018 4:00:00 PM,22478.00,CA ISO
1/1/2018 4:00:00 PM,3639.00,NEVP
1/1/2018 4:00:00 PM,5444.00,PACE
1/1/2018 4:00:00 PM,2722.00,PACW
1/1/2018 4:00:00 PM,10194.00,PGE
1/1/2018 4:00:00 PM,2775.00,PGE-NEW
1/1/2018 4:00:00 PM,3776.00,PSEI
1/1/2018 4:00:00 PM,9941.00,SCE
1/1/2018 4:00:00 PM,2288.00,SDGE
1/1/2018 4:00:00 PM,55.00,VEA
1/1/2018 5:00:00 PM,2999.00,AZPS
1/1/2018 5:00:00 PM,25443.00,CA ISO
1/1/2018 5:00:00 PM,3958.00,NEVP
1/1/2018 5:00:00 PM,5645.00,PACE
1/1/2018 5:00:00 PM,2900.00,PACW
1/1/2018 5:00:00 PM,11516.00,PGE
1/1/2018 5:00:00 PM,3003.00,PGE-NEW
1/1/2018 5:00:00 PM,4058.00,PSEI
1/1/2018 5:00:00 PM,11228.00,SCE
1/1/2018 5:00:00 PM,2635.00,SDGE
1/1/2018 5:00:00 PM,64.00,VEA
1/1/2018 6:00:00 PM,2990.00,AZPS
1/1/2018 6:00:00 PM,26014.00,CA ISO
1/1/2018 6:00:00 PM,3980.00,NEVP
1/1/2018 6:00:00 PM,5612.00,PACE
1/1/2018 6:00:00 PM,2904.00,PACW
1/1/2018 6:00:00 PM,11857.00,PGE
1/1/2018 6:00:00 PM,3019.00,PGE-NEW
1/1/2018 6:00:00 PM,4061.00,PSEI
1/1/2018 6:00:00 PM,11413.00,SCE
1/1/2018 6:00:00 PM,2679.00,SDGE
1/1/2018 6:00:00 PM,65.00,VEA
1/1/2018 7:00:00 PM,2950.00,AZPS
1/1/2018 7:00:00 PM,25690.00,CA ISO
1/1/2018 7:00:00 PM,3960.00,NEVP
1/1/2018 7:00:00 PM,5553.00,PACE
1/1/2018 7:00:00 PM,2859.00,PACW
1/1/2018 7:00:00 PM,11702.00,PGE
1/1/2018 7:00:00 PM,2979.00,PGE-NEW
1/1/2018 7:00:00 PM,4001.00,PSEI
1/1/2018 7:00:00 PM,11297.00,SCE
1/1/2018 7:00:00 PM,2624.00,SDGE
1/1/2018 7:00:00 PM,67.00,VEA
1/1/2018 8:00:00 PM,2868.00,AZPS
1/1/2018 8:00:00 PM,25076.00,CA ISO
1/1/2018 8:00:00 PM,3914.00,NEVP
1/1/2018 8:00:00 PM,5408.00,PACE
1/1/2018 8:00:00 PM,2771.00,PACW
1/1/2018 8:00:00 PM,11405.00,PGE
1/1/2018 8:00:00 PM,2896.00,PGE-NEW
1/1/2018 8:00:00 PM,3890.00,PSEI
1/1/2018 8:00:00 PM,11071.00,SCE
1/1/2018 8:00:00 PM,2533.00,SDGE
1/1/2018 8:00:00 PM,67.00,VEA
1/1/2018 9:00:00 PM,2734.00,AZPS
1/1/2018 9:00:00 PM,24029.00,CA ISO
1/1/2018 9:00:00 PM,3819.00,NEVP
1/1/2018 9:00:00 PM,5134.00,PACE
1/1/2018 9:00:00 PM,2624.00,PACW
1/1/2018 9:00:00 PM,10936.00,PGE
1/1/2018 9:00:00 PM,2735.00,PGE-NEW
1/1/2018 9:00:00 PM,3679.00,PSEI
1/1/2018 9:00:00 PM,10635.00,SCE
1/1/2018 9:00:00 PM,2393.00,SDGE
1/1/2018 9:00:00 PM,65.00,VEA
1/1/2018 10:00:00 PM,2576.00,AZPS
1/1/2018 10:00:00 PM,22584.00,CA ISO
1/1/2018 10:00:00 PM,3679.00,NEVP
1/1/2018 10:00:00 PM,4891.00,PACE
1/1/2018 10:00:00 PM,2436.00,PACW
1/1/2018 10:00:00 PM,10253.00,PGE
1/1/2018 10:00:00 PM,2520.00,PGE-NEW
1/1/2018 10:00:00 PM,3378.00,PSEI
1/1/2018 10:00:00 PM,10072.00,SCE
1/1/2018 10:00:00 PM,2196.00,SDGE
1/1/2018 10:00:00 PM,63.00,VEA
1/1/2018 11:00:00 PM,2483.00,AZPS
1/1/2018 11:00:00 PM,20980.00,CA ISO
1/1/2018 11:00:00 PM,3524.00,NEVP
1/1/2018 11:00:00 PM,4732.00,PACE
1/1/2018 11:00:00 PM,2275.00,PACW
1/1/2018 11:00:00 PM,9517.00,PGE
1/1/2018 11:00:00 PM,2315.00,PGE-NEW
1/1/2018 11:00:00 PM,3120.00,PSEI
1/1/2018 11:00:00 PM,9396.00,SCE
1/1/2018 11:00:00 PM,2005.00,SDGE
1/1/2018 11:00:00 PM,62.00,VEA
1/2/2018 12:00:00 AM,2442.00,AZPS
1/2/2018 12:00:00 AM,20094.00,CA ISO
1/2/2018 12:00:00 AM,3404.00,NEVP
1/2/2018 12:00:00 AM,4658.00,PACE
1/2/2018 12:00:00 AM,2183.00,PACW
1/2/2018 12:00:00 AM,9247.00,PGE
1/2/2018 12:00:00 AM,2193.00,PGE-NEW
1/2/2018 12:00:00 AM,2972.00,PSEI
1/2/2018 12:00:00 AM,8905.00,SCE
1/2/2018 12:00:00 AM,1880.00,SDGE
1/2/2018 12:00:00 AM,62.00,VEA
1/2/2018 1:00:00 AM,2437.00,AZPS
1/2/2018 1:00:00 AM,19415.00,CA ISO
1/2/2018 1:00:00 AM,3329.00,NEVP
1/2/2018 1:00:00 AM,4656.00,PACE
1/2/2018 1:00:00 AM,2150.00,PACW
1/2/2018 1:00:00 AM,8969.00,PGE
1/2/2018 1:00:00 AM,2136.00,PGE-NEW
1/2/2018 1:00:00 AM,2908.00,PSEI
1/2/2018 1:00:00 AM,8584.00,SCE
1/2/2018 1:00:00 AM,1799.00,SDGE
1/2/2018 1:00:00 AM,63.00,VEA
1/2/2018 2:00:00 AM,2470.00,AZPS
1/2/2018 2:00:00 AM,19088.00,CA ISO
1/2/2018 2:00:00 AM,3294.00,NEVP
1/2/2018 2:00:00 AM,4667.00,PACE
1/2/2018 2:00:00 AM,2154.00,PACW
1/2/2018 2:00:00 AM,8846.00,PGE
1/2/2018 2:00:00 AM,2125.00,PGE-NEW
1/2/2018 2:00:00 AM,2905.00,PSEI
1/2/2018 2:00:00 AM,8414.00,SCE
1/2/2018 2:00:00 AM,1763.00,SDGE
1/2/2018 2:00:00 AM,65.00,VEA
1/2/2018 3:00:00 AM,2575.00,AZPS
1/2/2018 3:00:00 AM,19116.00,CA ISO
1/2/2018 3:00:00 AM,3301.00,NEVP
1/2/2018 3:00:00 AM,4781.00,PACE
1/2/2018 3:00:00 AM,2195.00,PACW
1/2/2018 3:00:00 AM,8878.00,PGE
1/2/2018 3:00:00 AM,2158.00,PGE-NEW
1/2/2018 3:00:00 AM,2961.00,PSEI
1/2/2018 3:00:00 AM,8424.00,SCE
1/2/2018 3:00:00 AM,1746.00,SDGE
1/2/2018 3:00:00 AM,68.00,VEA
1/2/2018 4:00:00 AM,2781.00,AZPS
1/2/2018 4:00:00 AM,19530.00,CA ISO
1/2/2018 4:00:00 AM,3367.00,NEVP
1/2/2018 4:00:00 AM,5010.00,PACE
1/2/2018 4:00:00 AM,2315.00,PACW
1/2/2018 4:00:00 AM,9013.00,PGE
1/2/2018 4:00:00 AM,2272.00,PGE-NEW
1/2/2018 4:00:00 AM,3134.00,PSEI
1/2/2018 4:00:00 AM,8655.00,SCE
1/2/2018 4:00:00 AM,1789.00,SDGE
1/2/2018 4:00:00 AM,73.00,VEA
1/2/2018 5:00:00 AM,3049.00,AZPS
1/2/2018 5:00:00 AM,20722.00,CA ISO
1/2/2018 5:00:00 AM,3515.00,NEVP
1/2/2018 5:00:00 AM,5377.00,PACE
1/2/2018 5:00:00 AM,2567.00,PACW
1/2/2018 5:00:00 AM,9431.00,PGE
1/2/2018 5:00:00 AM,2515.00,PGE-NEW
1/2/2018 5:00:00 AM,3462.00,PSEI
1/2/2018 5:00:00 AM,9288.00,SCE
1/2/2018 5:00:00 AM,1923.00,SDGE
1/2/2018 5:00:00 AM,80.00,VEA
1/2/2018 6:00:00 AM,3214.00,AZPS
1/2/2018 6:00:00 AM,22764.00,CA ISO
1/2/2018 6:00:00 AM,3709.00,NEVP
1/2/2018 6:00:00 AM,5741.00,PACE
1/2/2018 6:00:00 AM,2940.00,PACW
1/2/2018 6:00:00 AM,10395.00,PGE
1/2/2018 6:00:00 AM,2863.00,PGE-NEW
1/2/2018 6:00:00 AM,3863.00,PSEI
1/2/2018 6:00:00 AM,10152.00,SCE
1/2/2018 6:00:00 AM,2130.00,SDGE
1/2/2018 6:00:00 AM,87.00,VEA
1/2/2018 7:00:00 AM,3184.00,AZPS
1/2/2018 7:00:00 AM,24151.00,CA ISO
1/2/2018 7:00:00 AM,3772.00,NEVP
1/2/2018 7:00:00 AM,5828.00,PACE
1/2/2018 7:00:00 AM,3168.00,PACW
1/2/2018 7:00:00 AM,11266.00,PGE
1/2/2018 7:00:00 AM,3086.00,PGE-NEW
1/2/2018 7:00:00 AM,4132.00,PSEI
1/2/2018 7:00:00 AM,10602.00,SCE
1/2/2018 7:00:00 AM,2192.00,SDGE
1/2/2018 7:00:00 AM,91.00,VEA
1/2/2018 8:00:00 AM,3014.00,AZPS
1/2/2018 8:00:00 AM,24727.00,CA ISO
1/2/2018 8:00:00 AM,3807.00,NEVP
1/2/2018 8:00:00 AM,5746.00,PACE
1/2/2018 8:00:00 AM,3175.00,PACW
1/2/2018 8:00:00 AM,11573.00,PGE
1/2/2018 8:00:00 AM,3096.00,PGE-NEW
1/2/2018 8:00:00 AM,4152.00,PSEI
1/2/2018 8:00:00 AM,10870.00,SCE
1/2/2018 8:00:00 AM,2190.00,SDGE
1/2/2018 8:00:00 AM,94.00,VEA
1/2/2018 9:00:00 AM,2856.00,AZPS
1/2/2018 9:00:00 AM,24824.00,CA ISO
1/2/2018 9:00:00 AM,3827.00,NEVP
1/2/2018 9:00:00 AM,5688.00,PACE
1/2/2018 9:00:00 AM,3168.00,PACW
1/2/2018 9:00:00 AM,11649.00,PGE
1/2/2018 9:00:00 AM,3098.00,PGE-NEW
1/2/2018 9:00:00 AM,4100.00,PSEI
1/2/2018 9:00:00 AM,10951.00,SCE
1/2/2018 9:00:00 AM,2134.00,SDGE
1/2/2018 9:00:00 AM,90.00,VEA
1/2/2018 10:00:00 AM,2665.00,AZPS
1/2/2018 10:00:00 AM,24690.00,CA ISO
1/2/2018 10:00:00 AM,3818.00,NEVP
1/2/2018 10:00:00 AM,5621.00,PACE
1/2/2018 10:00:00 AM,3147.00,PACW
1/2/2018 10:00:00 AM,11586.00,PGE
1/2/2018 10:00:00 AM,3085.00,PGE-NEW
1/2/2018 10:00:00 AM,4046.00,PSEI
1/2/2018 10:00:00 AM,10889.00,SCE
1/2/2018 10:00:00 AM,2133.00,SDGE
1/2/2018 10:00:00 AM,82.00,VEA
1/2/2018 11:00:00 AM,2508.00,AZPS
1/2/2018 11:00:00 AM,24597.00,CA ISO
1/2/2018 11:00:00 AM,3794.00,NEVP
1/2/2018 11:00:00 AM,5539.00,PACE
1/2/2018 11:00:00 AM,3093.00,PACW
1/2/2018 11:00:00 AM,11533.00,PGE
1/2/2018 11:00:00 AM,3057.00,PGE-NEW
1/2/2018 11:00:00 AM,3963.00,PSEI
1/2/2018 11:00:00 AM,10860.00,SCE
1/2/2018 11:00:00 AM,2129.00,SDGE
1/2/2018 11:00:00 AM,75.00,VEA
1/2/2018 12:00:00 PM,2452.00,AZPS
1/2/2018 12:00:00 PM,24689.00,CA ISO
1/2/2018 12:00:00 PM,3766.00,NEVP
1/2/2018 12:00:00 PM,5485.00,PACE
1/2/2018 12:00:00 PM,3052.00,PACW
1/2/2018 12:00:00 PM,11491.00,PGE
1/2/2018 12:00:00 PM,3019.00,PGE-NEW
1/2/2018 12:00:00 PM,3882.00,PSEI
1/2/2018 12:00:00 PM,10960.00,SCE
1/2/2018 12:00:00 PM,2168.00,SDGE
1/2/2018 12:00:00 PM,70.00,VEA
1/2/2018 1:00:00 PM,2452.00,AZPS
1/2/2018 1:00:00 PM,24868.00,CA ISO
1/2/2018 1:00:00 PM,3738.00,NEVP
1/2/2018 1:00:00 PM,5433.00,PACE
1/2/2018 1:00:00 PM,3002.00,PACW
1/2/2018 1:00:00 PM,11538.00,PGE
1/2/2018 1:00:00 PM,2958.00,PGE-NEW
1/2/2018 1:00:00 PM,3816.00,PSEI
1/2/2018 1:00:00 PM,11069.00,SCE
1/2/2018 1:00:00 PM,2194.00,SDGE
1/2/2018 1:00:00 PM,67.00,VEA
1/2/2018 2:00:00 PM,2518.00,AZPS
1/2/2018 2:00:00 PM,25138.00,CA ISO
1/2/2018 2:00:00 PM,3715.00,NEVP
1/2/2018 2:00:00 PM,5422.00,PACE
1/2/2018 2:00:00 PM,2957.00,PACW
1/2/2018 2:00:00 PM,11621.00,PGE
1/2/2018 2:00:00 PM,2942.00,PGE-NEW
1/2/2018 2:00:00 PM,3779.00,PSEI
1/2/2018 2:00:00 PM,11219.00,SCE
1/2/2018 2:00:00 PM,2235.00,SDGE
1/2/2018 2:00:00 PM,63.00,VEA
1/2/2018 3:00:00 PM,2656.00,AZPS
1/2/2018 3:00:00 PM,25570.00,CA ISO
1/2/2018 3:00:00 PM,3719.00,NEVP
1/2/2018 3:00:00 PM,5529.00,PACE
1/2/2018 3:00:00 PM,2962.00,PACW
1/2/2018 3:00:00 PM,11637.00,PGE
1/2/2018 3:00:00 PM,2967.00,PGE-NEW
1/2/2018 3:00:00 PM,3811.00,PSEI
1/2/2018 3:00:00 PM,11469.00,SCE
1/2/2018 3:00:00 PM,2403.00,SDGE
1/2/2018 3:00:00 PM,61.00,VEA
1/2/2018 4:00:00 PM,2914.00,AZPS
1/2/2018 4:00:00 PM,26331.00,CA ISO
1/2/2018 4:00:00 PM,3897.00,NEVP
1/2/2018 4:00:00 PM,5922.00,PACE
1/2/2018 4:00:00 PM,3061.00,PACW
1/2/2018 4:00:00 PM,11978.00,PGE
1/2/2018 4:00:00 PM,3084.00,PGE-NEW
1/2/2018 4:00:00 PM,4010.00,PSEI
1/2/2018 4:00:00 PM,11734.00,SCE
1/2/2018 4:00:00 PM,2553.00,SDGE
1/2/2018 4:00:00 PM,66.00,VEA
1/2/2018 5:00:00 PM,3163.00,AZPS
1/2/2018 5:00:00 PM,28631.00,CA ISO
1/2/2018 5:00:00 PM,4195.00,NEVP
1/2/2018 5:00:00 PM,6074.00,PACE
1/2/2018 5:00:00 PM,3218.00,PACW
1/2/2018 5:00:00 PM,13044.00,PGE
1/2/2018 5:00:00 PM,3288.00,PGE-NEW
1/2/2018 5:00:00 PM,4197.00,PSEI
1/2/2018 5:00:00 PM,12663.00,SCE
1/2/2018 5:00:00 PM,2850.00,SDGE
1/2/2018 5:00:00 PM,74.00,VEA
1/2/2018 6:00:00 PM,3145.00,AZPS
1/2/2018 6:00:00 PM,28870.00,CA ISO
1/2/2018 6:00:00 PM,4219.00,NEVP
1/2/2018 6:00:00 PM,6008.00,PACE
1/2/2018 6:00:00 PM,3222.00,PACW
1/2/2018 6:00:00 PM,13235.00,PGE
1/2/2018 6:00:00 PM,3305.00,PGE-NEW
1/2/2018 6:00:00 PM,4175.00,PSEI
1/2/2018 6:00:00 PM,12691.00,SCE
1/2/2018 6:00:00 PM,2868.00,SDGE
1/2/2018 6:00:00 PM,76.00,VEA
1/2/2018 7:00:00 PM,3112.00,AZPS
1/2/2018 7:00:00 PM,28181.00,CA ISO
1/2/2018 7:00:00 PM,4169.00,NEVP
1/2/2018 7:00:00 PM,5907.00,PACE
1/2/2018 7:00:00 PM,3147.00,PACW
1/2/2018 7:00:00 PM,12967.00,PGE
1/2/2018 7:00:00 PM,3242.00,PGE-NEW
1/2/2018 7:00:00 PM,4064.00,PSEI
1/2/2018 7:00:00 PM,12353.00,SCE
1/2/2018 7:00:00 PM,2784.00,SDGE
1/2/2018 7:00:00 PM,77.00,VEA
1/2/2018 8:00:00 PM,3026.00,AZPS
1/2/2018 8:00:00 PM,27316.00,CA ISO
1/2/2018 8:00:00 PM,4099.00,NEVP
1/2/2018 8:00:00 PM,5724.00,PACE
1/2/2018 8:00:00 PM,3040.00,PACW
1/2/2018 8:00:00 PM,12579.00,PGE
1/2/2018 8:00:00 PM,3138.00,PGE-NEW
1/2/2018 8:00:00 PM,3910.00,PSEI
1/2/2018 8:00:00 PM,11991.00,SCE
1/2/2018 8:00:00 PM,2670.00,SDGE
1/2/2018 8:00:00 PM,76.00,VEA
1/2/2018 9:00:00 PM,2857.00,AZPS
1/2/2018 9:00:00 PM,26100.00,CA ISO
1/2/2018 9:00:00 PM,3959.00,NEVP
1/2/2018 9:00:00 PM,5438.00,PACE
1/2/2018 9:00:00 PM,2873.00,PACW
1/2/2018 9:00:00 PM,11974.00,PGE
1/2/2018 9:00:00 PM,2942.00,PGE-NEW
1/2/2018 9:00:00 PM,3652.00,PSEI
1/2/2018 9:00:00 PM,11554.00,SCE
1/2/2018 9:00:00 PM,2498.00,SDGE
1/2/2018 9:00:00 PM,74.00,VEA
1/2/2018 10:00:00 PM,2678.00,AZPS
1/2/2018 10:00:00 PM,24283.00,CA ISO
1/2/2018 10:00:00 PM,3786.00,NEVP
1/2/2018 10:00:00 PM,5154.00,PACE
1/2/2018 10:00:00 PM,2657.00,PACW
1/2/2018 10:00:00 PM,11104.00,PGE
1/2/2018 10:00:00 PM,2681.00,PGE-NEW
1/2/2018 10:00:00 PM,3322.00,PSEI
1/2/2018 10:00:00 PM,10824.00,SCE
1/2/2018 10:00:00 PM,2285.00,SDGE
1/2/2018 10:00:00 PM,70.00,VEA
1/2/2018 11:00:00 PM,2560.00,AZPS
1/2/2018 11:00:00 PM,22571.00,CA ISO
1/2/2018 11:00:00 PM,3609.00,NEVP
1/2/2018 11:00:00 PM,4980.00,PACE
1/2/2018 11:00:00 PM,2469.00,PACW
1/2/2018 11:00:00 PM,10372.00,PGE
1/2/2018 11:00:00 PM,2454.00,PGE-NEW
1/2/2018 11:00:00 PM,3046.00,PSEI
1/2/2018 11:00:00 PM,10075.00,SCE
1/2/2018 11:00:00 PM,2055.00,SDGE
1/2/2018 11:00:00 PM,69.00,VEA
1/3/2018 12:00:00 AM,2502.00,AZPS
1/3/2018 12:00:00 AM,21557.00,CA ISO
1/3/2018 12:00:00 AM,3481.00,NEVP
1/3/2018 12:00:00 AM,4895.00,PACE
1/3/2018 12:00:00 AM,2355.00,PACW
1/3/2018 12:00:00 AM,10045.00,PGE
1/3/2018 12:00:00 AM,2306.00,PGE-NEW
1/3/2018 12:00:00 AM,2883.00,PSEI
1/3/2018 12:00:00 AM,9508.00,SCE
1/3/2018 12:00:00 AM,1936.00,SDGE
1/3/2018 12:00:00 AM,68.00,VEA
1/3/2018 1:00:00 AM,2480.00,AZPS
1/3/2018 1:00:00 AM,20731.00,CA ISO
